pokedex_id;variant;name;hp;attack;defense;sp_attack;sp_defense;speed;abilities;taken_normal;taken_fire;taken_water;taken_electric;taken_grass;taken_ice;taken_fight;taken_poison;taken_ground;taken_flying;taken_psychic;taken_bug;taken_rock;taken_ghost;taken_dragon;taken_dark;taken_steel;taken_fairy;classification;type1;type2;height_m;weight_kg;percentage_male;is_legendary;generation;catch_rate;moves
458;;Mantyke;45;20;50;60;120;50;['Swift Swim', 'Water Absorb', 'Water Veil'];1;0.5;0.5;4;1;1;0.5;1;0;1;1;0.5;2;1;1;1;0.5;1;Kite Pokemon;water;flying;1;65;50;0;4;185;['Hydro Pump', 'Wing Attack', 'Bubble', 'Bounce', 'Tackle', 'Water Pulse', 'Headbutt', 'Take Down', 'Bubble Beam', 'Air Slash']
459;;Snover;60;62;50;62;60;40;['Snow Warning', 'Soundproof'];1;4;0.5;0.5;0.5;1;2;2;0.5;2;1;2;2;1;1;1;2;1;Frosted Tree Pokemon;grass;ice;1;50.5;50;0;4;195;['Icy Wind', 'Wood Hammer', 'Blizzard', 'Powder Snow', 'Ice Shard', 'Razor Leaf', 'Sheer Cold']
460;;Abomasnow;90;92;75;92;85;60;['Snow Warning', 'Soundproof'];1;4;0.5;0.5;0.5;1;2;2;0.5;2;1;2;2;1;1;1;2;1;Frosted Tree Pokemon;grass;ice;2.2;135.5;50;0;4;95;['Icy Wind', 'Ice Punch', 'Wood Hammer', 'Blizzard', 'Powder Snow', 'Ice Shard', 'Razor Leaf', 'Sheer Cold']
460;mega;Abomasnow;90;132;105;132;105;30;['Snow Warning'];1;4;0.5;0.5;0.5;1;2;2;0.5;2;1;2;2;1;1;1;2;1;Frosted Tree Pokemon;grass;ice;2.7;185;50;0;6;40;['Icy Wind', 'Ice Punch', 'Wood Hammer', 'Blizzard', 'Powder Snow', 'Ice Shard', 'Razor Leaf', 'Sheer Cold']
461;;Weavile;70;120;65;45;85;125;['Pressure', 'Pickpocket'];1;2;1;1;1;0.5;4;1;1;1;0;2;2;0.5;1;0.5;2;2;Sharp Claw Pokemon;dark;ice;1.1;34;50;0;4;75;['Metal Claw', 'Feint Attack', 'Icy Wind', 'Night Slash', 'Fury Swipes', 'Dark Pulse', 'Punishment', 'Slash', 'Ice Shard', 'Assurance', 'Revenge', 'Quick Attack', 'Beat Up', 'Scratch', 'Fling']
462;;Magnezone;70;70;115;130;90;60;['Magnet Pull', 'Sturdy', 'Analytic'];0.5;2;1;0.5;0.5;0.5;2;0;4;0.25;0.5;0.5;0.5;1;0.5;1;0.25;0.5;Magnet Area Pokemon;electric;steel;1.2;180;;0;4;55;['Gyro Ball', 'Sonic Boom', 'Mirror Shot', 'Tri Attack', 'Zap Cannon', 'Thunder Shock', 'Electro Ball', 'Magnet Bomb', 'Discharge', 'Tackle', 'Spark', 'Mirror Coat', 'Flash Cannon']
463;;Lickilicky;110;85;95;80;95;50;['Own Tempo', 'Oblivious', 'Cloud Nine'];1;1;1;1;1;1;2;1;1;1;1;1;1;0;1;1;1;1;Licking Pokemon;normal;;1.7;140;50;0;4;70;['Gyro Ball', 'Power Whip', 'Slam', 'Knock Off', 'Chip Away', 'Lick', 'Stomp', 'Wrap', 'Wring Out', 'Rollout']
464;;Rhyperior;115;140;130;55;55;40;['Lightningrod', 'Solid Rock', 'Reckless'];0.5;0.5;4;0;4;2;2;0.25;2;0.5;1;1;0.5;1;1;1;2;1;Drill Pokemon;ground;rock;2.4;282.8;50;0;4;50;['Fury Attack', 'Megahorn', 'Smack Down', 'Poison Jab', 'Drill Run', 'Horn Drill', 'Earthquake', 'Horn Attack', 'Chip Away', 'Stomp', 'Bulldoze', 'Take Down', 'Stone Edge', 'Rock Blast', 'Hammer Arm', 'Rock Wrecker']
465;;Tangrowth;100;100;125;110;50;50;['Chlorophyll', 'Leaf Guard', 'Regenerator'];1;2;0.5;0.5;0.5;2;1;2;0.5;2;1;2;1;1;1;1;1;1;Vine Pokemon;grass;;2;128.6;50;0;4;50;['Absorb', 'Power Whip', 'Ancient Power', 'Constrict', 'Slam', 'Mega Drain', 'Knock Off', 'Natural Gift', 'Bind', 'Vine Whip', 'Wring Out', 'Giga Drain']
466;;Electivire;75;123;67;95;85;95;['Motor Drive', 'Vital Spirit'];1;1;1;0.5;1;1;1;1;2;0.5;1;1;1;1;1;1;0.5;1;Thunderbolt Pokemon;electric;;1.8;138.6;75.4;0;4;50;['Fire Punch', 'Thunder', 'Quick Attack', 'Thunder Shock', 'Electro Ball', 'Discharge', 'Giga Impact', 'Swift', 'Thunderbolt', 'Low Kick', 'Thunder Punch', 'Shock Wave']
467;;Magmortar;75;95;67;125;95;83;['Flame Body', 'Vital Spirit'];1;0.5;2;1;0.5;0.5;1;1;2;1;1;0.5;2;1;1;1;0.5;0.5;Blast Pokemon;fire;;1.6;68;75.4;0;4;50;['Fire Punch', 'Feint Attack', 'Clear Smog', 'Fire Spin', 'Flame Burst', 'Lava Plume', 'Smog', 'Ember', 'Fire Blast', 'Thunder Punch', 'Flamethrower', 'Hyper Beam']
468;;Togekiss;85;50;95;120;115;80;['Hustle', 'Serene Grace', 'Super Luck'];1;1;1;2;0.5;2;0.25;2;0;1;1;0.25;2;1;0;0.5;2;1;Jubilee Pokemon;fairy;flying;1.5;38;88.1;0;4;50;['Extreme Speed', 'Magical Leaf', 'Fairy Wind', 'Ancient Power', 'Last Resort', 'Sky Attack', 'Aura Sphere', 'Air Slash', 'Double-edge']
469;;Yanmega;86;76;86;116;56;95;['Speed Boost', 'Tinted Lens', 'Frisk'];1;2;1;2;0.25;2;0.25;1;0;2;1;0.5;4;1;1;1;1;1;Ogre Darner Pokemon;bug;flying;1.9;51.5;50;0;4;70;['Wing Attack', 'Night Slash', 'Sonic Boom', 'Pursuit', 'U-turn', 'Ancient Power', 'Tackle', 'Feint', 'Slash', 'Uproar', 'Quick Attack', 'Air Slash', 'Bug Bite', 'Bug Buzz']
470;;Leafeon;65;110;130;60;65;95;['Leaf Guard', 'Chlorophyll'];1;2;0.5;0.5;0.5;2;1;2;0.5;2;1;2;1;1;1;1;1;1;Verdant Pokemon;grass;;1;25.5;88.1;0;4;60;['Magical Leaf', 'Leaf Blade', 'Covet', 'Trump Card', 'Take Down', 'Bite', 'Last Resort', 'Tackle', 'Swift', 'Razor Leaf', 'Quick Attack', 'Giga Drain', 'Double-edge']
471;;Glaceon;65;60;110;130;95;65;['Snow Cloak', 'Ice Body'];1;2;1;1;1;0.5;2;1;1;1;1;1;2;1;1;1;2;1;Fresh Snow Pokemon;ice;;0.8;25.9;88.1;0;4;60;['Covet', 'Icy Wind', 'Trump Card', 'Ice Fang', 'Take Down', 'Blizzard', 'Bite', 'Last Resort', 'Tackle', 'Ice Shard', 'Mirror Coat', 'Swift', 'Quick Attack', 'Double-edge']
472;;Gliscor;75;95;125;45;75;95;['Hyper Cutter', 'Sand Veil', 'Poison Heal'];1;1;2;0;1;4;0.5;0.5;0;1;1;0.5;1;1;1;1;1;1;Fang Scorp Pokemon;ground;flying;2;42.5;50;0;4;75;['Feint Attack', 'Ice Fang', 'Guillotine', 'Night Slash', 'Poison Jab', 'U-turn', 'Knock Off', 'Slash', 'Fury Cutter', 'Thunder Fang', 'Acrobatics', 'Fire Fang', 'Quick Attack', 'X-Scissor', 'Poison Sting', 'Sky Uppercut']
473;;Mamoswine;110;130;80;70;60;80;['Oblivious', 'Snow Cloak', 'Thick Fat'];1;2;2;0;2;1;2;0.5;1;1;1;1;1;1;1;1;2;1;Twin Tusk Pokemon;ice;ground;2.5;291;50;0;4;60;['Fury Attack', 'Icy Wind', 'Ice Fang', 'Ancient Power', 'Thrash', 'Blizzard', 'Earthquake', 'Mud-Slap', 'Tackle', 'Powder Snow', 'Double Hit', 'Peck', 'Ice Shard', 'Take Down', 'Flail', 'Mud Bomb']
474;;Porygon-Z;85;80;70;135;75;90;['Adaptability', 'Download', 'Analytic'];1;1;1;1;1;1;2;1;1;1;1;1;1;0;1;1;1;1;Virtual Pokemon;normal;;0.9;34;;0;4;50;['Signal Beam', 'Tri Attack', 'Zap Cannon', 'Discharge', 'Tackle', 'Psybeam', 'Hyper Beam']
475;;Gallade;68;125;65;65;115;80;['Steadfast', 'Justified'];1;1;1;1;1;1;0.5;1;1;2;1;1;0.5;2;1;1;1;2;Blade Pokemon;psychic;fighting;1.6;52;100;0;4;70;['Magical Leaf', 'Draining Kiss', 'Disarming Voice', 'Night Slash', 'Stored Power', 'Dream Eater', 'Aerial Ace', 'Future Sight', 'Close Combat', 'Slash', 'Fury Cutter', 'Psychic', 'Confusion', 'False Swipe', 'Psycho Cut', 'Leaf Blade', 'Feint']
475;mega;Gallade;68;165;95;65;115;110;['Inner Focus'];1;1;1;1;1;1;0.5;1;1;2;1;1;0.5;2;1;1;1;2;Blade Pokemon;psychic;fighting;1.6;56.4;100;0;6;35;['Magical Leaf', 'Draining Kiss', 'Disarming Voice', 'Night Slash', 'Stored Power', 'Dream Eater', 'Aerial Ace', 'Future Sight', 'Close Combat', 'Slash', 'Fury Cutter', 'Psychic', 'Confusion', 'False Swipe', 'Psycho Cut', 'Leaf Blade', 'Feint']
476;;Probopass;60;55;145;75;150;40;['Sturdy', 'Magnet Pull', 'Sand Force'];0.25;1;2;1;1;0.5;4;0;4;0.25;0.5;0.5;0.5;1;0.5;1;1;0.5;Compass Pokemon;rock;steel;1.4;340;50;0;4;65;['Rock Throw', 'Tri Attack', 'Power Gem', 'Zap Cannon', 'Magnet Bomb', 'Rock Slide', 'Discharge', 'Earth Power', 'Spark', 'Tackle', 'Stone Edge', 'Rock Blast']
477;;Dusknoir;45;100;135;65;135;45;['Pressure', 'Frisk'];0;1;1;1;1;1;0;0.5;1;1;1;0.5;1;2;1;2;1;1;Gripper Pokemon;ghost;;2.2;106.6;50;0;4;60;['Fire Punch', 'Payback', 'Astonish', 'Ice Punch', 'Pursuit', 'Shadow Ball', 'Shadow Sneak', 'Night Shade', 'Hex', 'Bind', 'Future Sight', 'Thunder Punch', 'Shadow Punch']
478;;Froslass;70;80;70;80;70;110;['Snow Cloak', 'Cursed Body'];0;2;1;1;1;0.5;0;0.5;1;1;1;0.5;2;2;1;2;2;1;Snow Land Pokemon;ice;ghost;1.3;26.6;0;0;4;115;['Icy Wind', 'Astonish', 'Draining Kiss', 'Ice Fang', 'Wake-Up Slap', 'Shadow Ball', 'Blizzard', 'Frost Breath', 'Bite', 'Crunch', 'Powder Snow', 'Ice Shard', 'Ominous Wind', 'Headbutt']
479;;Rotom;50;50;77;95;77;91;['Levitate'];0;1;1;0.5;1;1;0;0.5;2;0.5;1;0.5;1;2;1;2;0.5;1;Plasma Pokemon;electric;ghost;0.3;0.3;;0;4;145;['Astonish', 'Disarming Voice', 'Thunder Shock', 'Electro Ball', 'Discharge', 'Hex', 'Ominous Wind', 'Uproar', 'Shock Wave']
479;heat;Rotom;50;65;107;105;107;86;['Levitate'];1;0.5;2;0.5;0.5;0.5;1;1;4;0.5;1;0.5;2;1;1;1;0.25;0.5;Plasma Pokemon;electric;fire;0.3;0.3;;0;4;70;['Astonish', 'Thunder Shock', 'Electro Ball', 'Discharge', 'Hex', 'Ominous Wind', 'Overheat', 'Uproar', 'Shock Wave']
479;wash;Rotom;50;65;107;105;107;86;['Levitate'];1;0.5;0.5;1;2;0.5;1;1;2;0.5;1;1;1;1;1;1;0.25;1;Plasma Pokemon;electric;water;0.3;0.3;;0;4;70;['Hydro Pump', 'Astonish', 'Thunder Shock', 'Electro Ball', 'Discharge', 'Hex', 'Ominous Wind', 'Uproar', 'Shock Wave']
479;frost;Rotom;50;65;107;105;107;86;['Levitate'];1;2;1;0.5;1;0.5;2;1;2;0.5;1;1;2;1;1;1;1;1;Plasma Pokemon;electric;ice;0.3;0.3;;0;4;70;['Astonish', 'Thunder Shock', 'Electro Ball', 'Blizzard', 'Discharge', 'Hex', 'Ominous Wind', 'Uproar', 'Shock Wave']
479;fan;Rotom;50;65;107;105;107;86;['Levitate'];1;1;1;1;0.5;2;0.5;1;0;0.5;1;0.5;2;1;1;1;0.5;1;Plasma Pokemon;electric;flying;0.3;0.3;;0;4;70;['Astonish', 'Thunder Shock', 'Electro Ball', 'Discharge', 'Hex', 'Ominous Wind', 'Uproar', 'Air Slash', 'Shock Wave']
479;mow;Rotom;50;65;107;105;107;86;['Levitate'];1;2;0.5;0.25;0.5;2;1;2;1;1;1;2;1;1;1;1;0.5;1;Plasma Pokemon;electric;grass;0.3;0.3;;0;4;65;['Astonish', 'Thunder Shock', 'Electro Ball', 'Discharge', 'Hex', 'Leaf Storm', 'Ominous Wind', 'Uproar', 'Shock Wave']
480;;Uxie;75;75;130;75;130;95;['Levitate'];1;1;1;1;1;1;0.5;1;1;1;0.5;2;1;2;1;2;1;1;Knowledge Pokemon;psychic;;0.3;0.3;;1;4;15;['Extrasensory', 'Swift', 'Natural Gift', 'Confusion', 'Future Sight', 'Flail']
481;;Mesprit;80;105;105;105;105;80;['Levitate'];1;1;1;1;1;1;0.5;1;1;1;0.5;2;1;2;1;2;1;1;Emotion Pokemon;psychic;;0.3;0.3;;1;4;15;['Extrasensory', 'Swift', 'Natural Gift', 'Confusion', 'Future Sight']
482;;Azelf;75;125;70;125;70;115;['Levitate'];1;1;1;1;1;1;0.5;1;1;1;0.5;2;1;2;1;2;1;1;Willpower Pokemon;psychic;;0.3;0.3;;1;4;15;['Extrasensory', 'Last Resort', 'Swift', 'Natural Gift', 'Uproar', 'Confusion', 'Explosion', 'Future Sight']
483;;Dialga;100;120;120;150;100;90;['Pressure', 'Telepathy'];0.5;1;0.5;0.5;0.25;1;2;0;2;0.5;0.5;0.5;0.5;1;1;1;0.5;1;Temporal Pokemon;steel;dragon;5.4;683;;1;4;5;['Metal Claw', 'Iron Tail', 'Metal Burst', 'Dragon Claw', 'Roar of Time', 'Power Gem', 'Ancient Power', 'Earth Power', 'Slash', 'Aura Sphere', 'Flash Cannon', 'Dragon Breath']
484;;Palkia;90;120;100;150;120;100;['Pressure', 'Telepathy'];1;0.25;0.25;1;1;1;1;1;1;1;1;1;1;1;2;1;0.5;2;Spatial Pokemon;water;dragon;4.2;336;;1;4;5;['Hydro Pump', 'Aqua Tail', 'Dragon Claw', 'Power Gem', 'Ancient Power', 'Earth Power', 'Slash', 'Water Pulse', 'Spacial Rend', 'Aura Sphere', 'Dragon Breath']
485;;Heatran;91;90;106;130;106;77;['Flash Fire', 'Flame Body'];0.5;1;2;1;0.25;0.25;2;0;4;0.5;0.5;0.25;1;1;0.5;1;0.25;0.25;Lava Dome Pokemon;fire;steel;1.7;430;50;1;4;10;['Iron Head', 'Fire Spin', 'Ancient Power', 'Crunch', 'Earth Power', 'Lava Plume', 'Magma Storm', 'Fire Fang', 'Stone Edge', 'Heat Wave']
486;;Regigigas;110;160;110;80;110;100;['Slow Start'];1;1;1;1;1;1;2;1;1;1;1;1;1;0;1;1;1;1;Colossal Pokemon;normal;;3.7;420;;1;4;10;['Fire Punch', 'Heavy Slam', 'Payback', 'Ice Punch', 'Giga Impact', 'Knock Off', 'Zen Headbutt', 'Dizzy Punch', 'Revenge', 'Thunder Punch', 'Crush Grip']
487;altered;Giratina;150;100;120;100;120;90;['Pressure', 'Telepathy'];0;0.5;0.5;0.5;0.5;2;0;0.5;1;1;1;0.5;1;2;2;2;1;2;Renegade Pokemon;ghost;dragon;4.5;750;;1;4;5;['Shadow Claw', 'Dragon Claw', 'Shadow Force', 'Ancient Power', 'Shadow Sneak', 'Earth Power', 'Slash', 'Hex', 'Ominous Wind', 'Aura Sphere', 'Dragon Breath']
487;origin;Giratina;150;120;100;120;100;90;['Levitate'];0;0.5;0.5;0.5;0.5;2;0;0.5;1;1;1;0.5;1;2;2;2;1;2;Renegade Pokemon;ghost;dragon;6.9;650;;1;4;5;['Shadow Claw', 'Dragon Claw', 'Shadow Force', 'Ancient Power', 'Shadow Sneak', 'Earth Power', 'Slash', 'Hex', 'Ominous Wind', 'Aura Sphere', 'Dragon Breath']
488;;Cresselia;120;70;120;75;130;85;['Levitate'];1;1;1;1;1;1;0.5;1;1;1;0.5;2;1;2;1;2;1;1;Lunar Pokemon;psychic;;1.5;85.6;0;1;4;10;['Aurora Beam', 'Future Sight', 'Slash', 'Psychic', 'Confusion', 'Psycho Cut', 'Moonblast']
489;;Phione;80;80;80;80;80;80;['Hydration'];1;0.5;0.5;2;2;0.5;1;1;1;1;1;1;1;1;1;1;0.5;1;Sea Drifter Pokemon;water;;0.4;3.1;;1;4;30;['Bubble', 'Water Pulse', 'Dive', 'Bubble Beam', 'Whirlpool']
490;;Manaphy;100;100;100;100;100;100;['Hydration'];1;0.5;0.5;2;2;0.5;1;1;1;1;1;1;1;1;1;1;0.5;1;Seafaring Pokemon;water;;0.3;1.4;;1;4;25;['Bubble', 'Water Pulse', 'Dive', 'Bubble Beam', 'Whirlpool']
491;;Darkrai;70;90;90;135;90;125;['Bad Dreams'];1;1;1;1;1;1;2;1;1;1;0;2;1;0.5;1;0.5;1;2;Pitch-Black Pokemon;dark;;1.5;50.5;;1;4;25;['Feint Attack', 'Dark Pulse', 'Dream Eater', 'Ominous Wind', 'Quick Attack']
492;land;Shaymin;100;100;100;100;100;100;['Natural Cure'];1;2;0.5;0.5;0.5;2;1;2;0.5;2;1;2;1;1;1;1;1;1;Gratitude Pokemon;grass;;0.2;2.1;;1;4;30;['Magical Leaf', 'Seed Flare', 'Energy Ball', 'Natural Gift']
492;sky;Shaymin;100;103;75;120;75;127;['Serene Grace'];1;2;0.5;1;0.25;4;0.5;2;0;2;1;1;2;1;1;1;1;1;Gratitude Pokemon;grass;flying;0.2;2.1;;1;4;30;['Magical Leaf', 'Energy Ball', 'Seed Flare', 'Leaf Storm', 'Natural Gift', 'Quick Attack', 'Air Slash']
493;;Arceus;120;120;120;120;120;120;['Multitype'];1;1;1;1;1;1;2;1;1;1;1;1;1;0;1;1;1;1;Alpha Pokemon;normal;;3.2;320;;1;4;20;['Extreme Speed', 'Punishment', 'Earth Power', 'Seismic Toss', 'Natural Gift', 'Future Sight', 'Judgment', 'Hyper Voice', 'Hyper Beam']
494;;Victini;100;100;100;100;100;100;['Victory Star'];1;0.5;2;1;0.5;0.5;0.5;1;2;1;0.5;1;2;2;1;2;0.5;0.5;Victory Pokemon;psychic;fire;0.4;4;;1;5;25;['Inferno', 'Stored Power', 'Flame Burst', 'Flame Charge', 'Incinerate', 'Double-Edge', 'Final Gambit', 'Flare Blitz', 'Headbutt', 'Searing Shot', 'Reversal', 'Confusion', 'Zen Headbutt', 'Quick Attack', 'Overheat']
495;;Snivy;45;45;55;45;55;63;['Overgrow', 'Contrary'];1;2;0.5;0.5;0.5;2;1;2;0.5;2;1;2;1;1;1;1;1;1;Grass Snake Pokemon;grass;;0.6;8.1;88.1;0;5;215;['Giga Drain', 'Wring Out', 'Slam', 'Mega Drain', 'Tackle', 'Leaf Storm', 'Wrap', 'Vine Whip', 'Leaf Tornado', 'Leaf Blade']
496;;Servine;60;60;75;60;75;83;['Overgrow', 'Contrary'];1;2;0.5;0.5;0.5;2;1;2;0.5;2;1;2;1;1;1;1;1;1;Grass Snake Pokemon;grass;;0.8;16;88.1;0;5;160;['Giga Drain', 'Wring Out', 'Slam', 'Mega Drain', 'Tackle', 'Leaf Storm', 'Wrap', 'Vine Whip', 'Leaf Tornado', 'Leaf Blade']
497;;Serperior;75;75;95;75;95;113;['Overgrow', 'Contrary'];1;2;0.5;0.5;0.5;2;1;2;0.5;2;1;2;1;1;1;1;1;1;Regal Pokemon;grass;;3.3;63;88.1;0;5;60;['Giga Drain', 'Wring Out', 'Slam', 'Mega Drain', 'Tackle', 'Leaf Storm', 'Wrap', 'Vine Whip', 'Leaf Tornado', 'Leaf Blade']
498;;Tepig;65;63;45;45;45;45;['Blaze', 'Thick Fat'];1;0.5;2;1;0.5;0.5;1;1;2;1;1;0.5;2;1;1;1;0.5;0.5;Fire Pig Pokemon;fire;;0.5;9.9;88.1;0;5;215;['Head Smash', 'Flame Charge', 'Tackle', 'Smog', 'Assurance', 'Flare Blitz', 'Ember', 'Heat Crash', 'Take Down', 'Flamethrower', 'Rollout']
499;;Pignite;90;93;55;70;55;55;['Blaze', 'Thick Fat'];1;0.5;2;1;0.5;0.5;1;1;2;2;2;0.25;1;1;1;0.5;0.5;1;Fire Pig Pokemon;fire;fighting;1;55.5;88.1;0;5;155;['Head Smash', 'Flame Charge', 'Arm Thrust', 'Tackle', 'Smog', 'Assurance', 'Flare Blitz', 'Ember', 'Heat Crash', 'Take Down', 'Flamethrower', 'Rollout']
500;;Emboar;110;123;65;100;65;65;['Blaze', 'Reckless'];1;0.5;2;1;0.5;0.5;1;1;2;2;2;0.25;1;1;1;0.5;0.5;1;Mega Fire Pig Pokemon;fire;fighting;1.6;150;88.1;0;5;60;['Head Smash', 'Flame Charge', 'Arm Thrust', 'Tackle', 'Smog', 'Assurance', 'Flare Blitz', 'Ember', 'Heat Crash', 'Take Down', 'Flamethrower', 'Hammer Arm', 'Rollout']
501;;Oshawott;55;55;45;63;45;45;['Torrent', 'Shell Armor'];1;0.5;0.5;2;2;0.5;1;1;1;1;1;1;1;1;1;1;0.5;1;Sea Otter Pokemon;water;;0.5;5.9;88.1;0;5;215;['Retaliate', 'Aqua Tail', 'Hydro Pump', 'Tackle', 'Fury Cutter', 'Water Pulse', 'Razor Shell', 'Revenge', 'Water Gun', 'Aqua Jet']
502;;Dewott;75;75;60;83;60;60;['Torrent', 'Shell Armor'];1;0.5;0.5;2;2;0.5;1;1;1;1;1;1;1;1;1;1;0.5;1;Discipline Pokemon;water;;0.8;24.5;88.1;0;5;160;['Retaliate', 'Aqua Tail', 'Hydro Pump', 'Tackle', 'Fury Cutter', 'Water Pulse', 'Razor Shell', 'Revenge', 'Water Gun', 'Aqua Jet']
503;;Samurott;95;100;85;108;70;70;['Torrent', 'Shell Armor'];1;0.5;0.5;2;2;0.5;1;1;1;1;1;1;1;1;1;1;0.5;1;Formidable Pokemon;water;;1.5;94.6;88.1;0;5;60;['Retaliate', 'Aqua Tail', 'Hydro Pump', 'Megahorn', 'Tackle', 'Slash', 'Fury Cutter', 'Razor Shell', 'Water Pulse', 'Revenge', 'Water Gun', 'Aqua Jet']
504;;Patrat;45;55;39;35;39;42;['Run Away', 'Keen Eye', 'Analytic'];1;1;1;1;1;1;2;1;1;1;1;1;1;0;1;1;1;1;Scout Pokemon;normal;;0.5;11.6;50;0;5;245;['Slam', 'Crunch', 'Bite', 'Super Fang', 'Tackle', 'Bide', 'Hyper Fang']
505;;Watchog;60;85;69;60;69;77;['Illuminate', 'Keen Eye', 'Analytic'];1;1;1;1;1;1;2;1;1;1;1;1;1;0;1;1;1;1;Lookout Pokemon;normal;;1.1;27;50;0;5;155;['Slam', 'Crunch', 'Bite', 'Super Fang', 'Tackle', 'Bide', 'Low Kick', 'Hyper Fang']
506;;Lillipup;45;60;45;25;45;55;['Vital Spirit', 'Pickup', 'Run Away'];1;1;1;1;1;1;2;1;1;1;1;1;1;0;1;1;1;1;Puppy Pokemon;normal;;0.4;4.1;50;0;5;235;['Retaliate', 'Giga Impact', 'Crunch', 'Bite', 'Last Resort', 'Tackle', 'Play Rough', 'Reversal', 'Take Down']
507;;Herdier;65;80;65;35;65;60;['Intimidate', 'Sand Rush', 'Scrappy'];1;1;1;1;1;1;2;1;1;1;1;1;1;0;1;1;1;1;Loyal Dog Pokemon;normal;;0.9;14.7;50;0;5;180;['Retaliate', 'Giga Impact', 'Crunch', 'Bite', 'Last Resort', 'Tackle', 'Play Rough', 'Reversal', 'Take Down']
508;;Stoutland;85;110;90;45;90;80;['Intimidate', 'Sand Rush', 'Scrappy'];1;1;1;1;1;1;2;1;1;1;1;1;1;0;1;1;1;1;Big-Hearted Pokemon;normal;;1.2;61;50;0;5;80;['Retaliate', 'Ice Fang', 'Giga Impact', 'Crunch', 'Bite', 'Last Resort', 'Tackle', 'Play Rough', 'Reversal', 'Thunder Fang', 'Fire Fang', 'Take Down']
509;;Purrloin;41;50;37;50;37;66;['Limber', 'Unburden', 'Prankster'];1;1;1;1;1;1;2;1;1;1;0;2;1;0.5;1;0.5;1;2;Devious Pokemon;dark;;0.4;10.1;50;0;5;235;['Night Slash', 'Fury Swipes', 'Pursuit', 'Slash', 'Sucker Punch', 'Assurance', 'Play Rough', 'Fake Out', 'Scratch']
510;;Liepard;64;88;50;88;50;106;['Limber', 'Unburden', 'Prankster'];1;1;1;1;1;1;2;1;1;1;0;2;1;0.5;1;0.5;1;2;Cruel Pokemon;dark;;1.1;37.5;50;0;5;140;['Night Slash', 'Fury Swipes', 'Pursuit', 'Slash', 'Sucker Punch', 'Assurance', 'Play Rough', 'Fake Out', 'Scratch']
511;;Pansage;50;53;48;53;48;64;['Gluttony', 'Overgrow'];1;2;0.5;0.5;0.5;2;1;2;0.5;2;1;2;1;1;1;1;1;1;Grass Monkey Pokemon;grass;;0.6;10.5;88.1;0;5;205;['Fury Swipes', 'Seed Bomb', 'Crunch', 'Bite', 'Lick', 'Natural Gift', 'Acrobatics', 'Vine Whip', 'Grass Knot', 'Scratch', 'Fling']
512;;Simisage;75;98;63;98;63;101;['Gluttony', 'Overgrow'];1;2;0.5;0.5;0.5;2;1;2;0.5;2;1;2;1;1;1;1;1;1;Thorn Monkey Pokemon;grass;;1.1;30.5;88.1;0;5;90;['Seed Bomb', 'Fury Swipes', 'Crunch', 'Bite', 'Lick', 'Natural Gift', 'Acrobatics', 'Vine Whip', 'Grass Knot', 'Scratch', 'Fling']
513;;Pansear;50;53;48;53;48;64;['Gluttony', 'Blaze'];1;0.5;2;1;0.5;0.5;1;1;2;1;1;0.5;2;1;1;1;0.5;0.5;High Temp Pokemon;fire;;0.6;11;88.1;0;5;205;['Fury Swipes', 'Flame Burst', 'Incinerate', 'Crunch', 'Bite', 'Lick', 'Natural Gift', 'Acrobatics', 'Fire Blast', 'Scratch', 'Fling']
514;;Simisear;75;98;63;98;63;101;['Gluttony', 'Blaze'];1;0.5;2;1;0.5;0.5;1;1;2;1;1;0.5;2;1;1;1;0.5;0.5;Ember Pokemon;fire;;1;28;88.1;0;5;90;['Fury Swipes', 'Flame Burst', 'Incinerate', 'Crunch', 'Bite', 'Lick', 'Natural Gift', 'Acrobatics', 'Fire Blast', 'Scratch', 'Fling']
515;;Panpour;50;53;48;53;48;64;['Gluttony', 'Torrent'];1;0.5;0.5;2;2;0.5;1;1;1;1;1;1;1;1;1;1;0.5;1;Spray Pokemon;water;;0.6;13.5;88.1;0;5;205;['Fury Swipes', 'Scald', 'Crunch', 'Bite', 'Brine', 'Lick', 'Natural Gift', 'Acrobatics', 'Water Gun', 'Scratch', 'Fling']
516;;Simipour;75;98;63;98;63;101;['Gluttony', 'Torrent'];1;0.5;0.5;2;2;0.5;1;1;1;1;1;1;1;1;1;1;0.5;1;Geyser Pokemon;water;;1;29;88.1;0;5;90;['Fury Swipes', 'Scald', 'Crunch', 'Bite', 'Brine', 'Lick', 'Natural Gift', 'Acrobatics', 'Water Gun', 'Scratch', 'Fling']
517;;Munna;76;25;45;67;55;24;['Forewarn', 'Synchronize', 'Telepathy'];1;1;1;1;1;1;0.5;1;1;1;0.5;2;1;2;1;2;1;1;Dream Eater Pokemon;psychic;;0.6;23.3;50;0;5;230;['Dream Eater', 'Stored Power', 'Synchronoise', 'Psywave', 'Zen Headbutt', 'Psychic', 'Psybeam', 'Future Sight']
518;;Musharna;116;55;85;107;95;29;['Forewarn', 'Synchronize', 'Telepathy'];1;1;1;1;1;1;0.5;1;1;1;0.5;2;1;2;1;2;1;1;Drowsing Pokemon;psychic;;1.1;60.5;50;0;5;105;['Dream Eater', 'Stored Power', 'Synchronoise', 'Psywave', 'Zen Headbutt', 'Psychic', 'Psybeam', 'Future Sight']
